index,per1,per2,per3,per4,per5
114034,1.0,1.0,1.0,1.0,0
114035,1.0,1.0,1.0,1.0,0
114036,1.0,1.0,1.0,1.0,0
114037,1.0,1.0,1.0,1.0,0
114038,1.0,1.0,1.0,1.0,0
114039,1.0,1.0,1.0,1.0,0
114040,1.0,1.0,1.0,1.0,0
114041,1.0,1.0,1.0,1.0,0
114042,1.0,1.0,1.0,1.0,0
114043,1.0,1.0,1.0,1.0,0
114044,1.0,1.0,1.0,1.0,0
114045,1.0,1.0,1.0,1.0,0
114046,1.0,1.0,1.0,1.0,0
114047,1.0,1.0,1.0,1.0,0
114048,1.0,1.0,1.0,1.0,0
114049,1.0,1.0,1.0,1.0,0
114050,1.0,1.0,1.0,1.0,0
114051,1.0,1.0,1.0,1.0,0
114052,1.0,1.0,1.0,1.0,0
114053,1.0,1.0,1.0,1.0,0
114054,0.96,0.79,0.92,0.78,0
114055,0.97,0.96,0.49,0.51,0
114056,0.92,0.84,0.9,0.91,0
114057,0.96,0.96,0.9,0.88,0
114058,0.82,0.7,0.48,0.79,0
114059,0.91,0.97,0.77,0.58,0
114060,0.97,0.99,0.59,0.91,0
114061,0.93,0.95,0.97,0.99,0
114062,0.99,0.69,0.95,0.68,0
114063,0.98,0.86,0.96,0.93,0
114064,0.98,0.83,0.93,0.81,0
114065,0.98,0.84,0.93,0.87,0
114066,0.98,0.64,0.96,0.87,0
114067,1.0,0.91,0.99,0.5,0
114068,0.93,0.77,0.97,0.97,0
114069,0.95,0.96,0.61,0.99,0
114070,0.97,0.76,0.95,0.97,0
114071,0.84,0.94,0.99,0.97,0
114072,0.98,0.96,0.98,0.97,0
114073,0.97,0.75,0.99,0.99,0
114074,0.9,0.94,0.79,1.0,0
114075,1.0,1.0,0.98,0.97,0
114076,0.99,0.82,0.99,0.88,0
114077,0.71,0.99,0.99,0.5,0
114078,0.93,0.94,0.8,0.93,0
114079,0.95,0.95,0.92,0.95,0
114080,0.9,0.97,1.0,0.99,0
114081,0.65,1.0,0.39,0.88,0
114082,0.93,0.93,0.98,0.98,0
114083,0.87,0.96,0.84,0.96,0
114084,0.96,0.96,0.81,0.98,0
114085,0.96,0.86,1.0,0.96,0
114086,0.89,0.96,0.98,0.74,0
114087,0.93,1.0,1.0,0.98,0
114088,0.98,0.96,1.0,0.96,0
114089,0.98,0.72,0.96,0.49,0
114090,0.88,1.0,0.83,0.81,0
114091,0.97,1.0,1.0,0.72,0
114092,1.0,0.93,1.0,0.93,0
114093,0.91,0.95,0.93,0.98,0
114094,0.94,0.97,1.0,1.0,0
114095,0.97,0.97,0.97,0.97,0
114096,0.97,1.0,0.97,0.88,0
114097,1.0,1.0,1.0,1.0,0
114098,1.0,1.0,0.87,0.87,0
114099,0.5,0.97,0.98,0.98,0
114100,0.93,0.92,0.93,0.97,0
114101,0.42,0.94,0.61,0.49,0
114102,0.9,0.73,0.98,0.89,0
114103,0.97,0.85,0.6,0.47,0
114104,0.51,0.51,0.59,0.54,0
114105,0.81,0.9,0.95,0.93,0
114106,0.98,0.86,0.81,0.71,0
114107,0.99,0.97,0.69,0.96,0
114108,0.99,0.62,0.97,0.91,0
114109,0.7,0.89,0.49,0.87,0
114110,0.51,0.96,0.49,0.98,0
114111,0.59,0.92,0.98,0.96,0
114112,0.82,0.91,0.84,0.89,0
114113,0.96,0.95,0.88,0.49,0
114114,0.97,0.6,0.97,0.95,0
114115,0.98,0.69,0.91,0.96,0
114116,0.89,0.83,0.76,0.83,0
114117,0.98,0.87,0.57,0.58,0
114118,0.77,0.82,0.88,0.85,0
114119,0.72,0.95,0.86,0.96,0
114120,0.97,0.94,0.97,0.97,0
114121,0.54,0.9,0.88,0.85,0
114122,0.97,0.81,0.89,0.9,0
114123,0.94,0.51,0.99,0.97,0
114124,0.98,0.91,0.76,0.66,0
114125,0.97,0.99,0.99,0.99,0
114126,0.96,0.78,0.67,0.91,0
114127,1.0,0.98,0.53,0.9,0
114128,0.71,0.89,0.98,0.87,0
114129,0.49,0.76,0.82,0.69,0
114130,0.72,0.99,0.94,0.97,0
114131,0.88,0.81,0.8,0.94,0
114132,0.97,0.96,0.97,0.96,0
114133,0.97,0.69,0.94,0.98,0
114134,0.98,0.96,0.98,0.76,0
114135,0.7,0.82,0.92,0.91,0
114136,0.66,0.46,0.46,0.97,0
114137,0.82,0.93,0.91,0.92,0
114138,0.8,0.94,0.78,0.9,0
114139,0.84,0.96,0.81,0.89,0
114140,0.94,0.75,0.79,0.84,0
114141,0.85,0.97,0.93,0.98,0
114142,0.42,0.54,0.92,0.54,0
114143,0.6,0.55,0.98,0.58,0
114144,0.99,0.59,0.94,0.96,0
114145,0.85,0.66,0.92,0.91,0
114146,0.98,0.98,0.97,0.96,0
114147,0.97,0.94,0.89,0.99,0
114148,0.95,0.75,0.7,0.94,0
114149,0.64,0.89,0.91,0.7,0
114150,0.99,0.88,0.94,0.99,0
114151,0.87,0.82,0.85,0.99,0
114152,0.92,0.86,0.86,0.84,0
114153,0.78,0.95,1.0,0.89,0
114154,0.94,0.69,0.91,0.59,0
114155,0.97,0.79,0.6,0.89,0
114156,0.99,0.93,0.82,0.98,0
114157,0.9,0.9,0.98,0.86,0
114158,0.9,0.96,0.84,0.96,0
114159,0.98,0.53,0.99,0.97,0
114160,0.91,0.74,0.62,0.7,0
114161,0.81,0.47,0.93,0.46,0
114162,0.97,0.85,0.98,0.88,0
114163,0.95,0.89,0.9,0.98,0
114164,0.98,0.98,0.51,0.98,0
114165,0.96,0.8,0.97,0.86,0
114166,0.96,0.6,0.96,0.59,0
114167,0.96,0.91,0.92,0.86,0
114168,0.88,0.81,0.94,0.92,0
114169,0.97,0.56,0.9,0.82,0
114170,0.73,0.68,0.89,0.9,0
114171,0.86,0.62,0.52,0.56,0
114172,0.91,0.6,0.61,0.64,0
114173,0.96,0.98,0.95,0.65,0
114174,0.95,0.93,0.91,0.97,0
114175,0.88,0.84,0.93,0.87,0
114176,0.47,0.61,0.79,0.97,0
114177,0.96,0.7,0.72,0.69,0
114178,0.97,0.95,0.8,0.95,0
114179,0.93,0.94,0.93,0.94,0
114180,0.93,0.91,0.94,0.89,0
114181,0.68,0.96,0.95,0.95,0
114182,0.95,0.8,0.88,0.96,0
114183,0.92,0.98,0.84,0.96,0
114184,0.95,0.92,0.72,0.75,0
114185,0.95,0.64,0.92,0.96,0
114186,0.96,0.9,0.53,0.96,0
114187,0.98,0.71,0.84,0.87,0
114188,0.92,0.74,0.85,0.94,0
114189,0.98,0.89,0.96,0.9,0
114190,0.74,0.99,0.81,0.99,0
114191,0.62,0.97,0.59,0.88,0
114192,0.94,0.66,0.96,0.85,0
114193,0.68,0.92,0.82,0.91,0
114194,0.79,0.96,0.95,0.98,0
114195,0.99,0.91,0.96,0.97,0
114196,0.93,0.92,0.89,0.89,0
114197,1.0,0.96,0.66,0.98,0
114198,0.98,0.9,0.85,0.93,0
114199,0.96,0.97,0.68,0.89,0
114200,0.95,0.79,0.89,0.83,0
114201,0.58,0.54,0.94,0.92,0
114202,0.98,0.86,0.94,0.88,0
114203,0.49,0.62,0.52,0.81,0
114204,0.98,0.88,0.96,0.88,0
114205,0.47,0.83,0.94,0.81,0
114206,0.95,0.95,0.86,0.94,0
114207,0.9,0.96,0.89,0.78,0
114208,0.92,0.88,0.86,0.96,0
114209,0.59,0.55,0.96,0.91,0
114210,0.79,0.93,0.94,0.98,0
114211,0.98,0.87,0.9,0.93,0
114212,0.95,0.7,0.74,0.54,0
114213,0.94,0.99,0.78,0.74,0
114214,0.9,0.5,0.91,0.51,0
114215,0.91,0.91,0.87,0.93,0
114216,0.98,0.52,0.51,0.96,0
114217,0.95,0.76,0.93,0.41,0
114218,0.74,0.82,0.95,0.81,0
114219,0.76,0.98,0.54,0.56,0
114220,0.8,0.97,0.54,0.99,0
114221,0.93,0.53,0.87,0.97,0
114222,0.81,0.76,0.96,0.73,0
114223,0.65,0.94,0.81,0.94,0
114224,0.96,0.48,0.62,0.44,0
114225,0.84,0.63,0.97,0.86,0
114226,0.75,0.82,0.9,0.96,0
114227,0.97,0.92,0.89,0.89,0
114228,0.98,0.95,0.94,0.96,0
114229,0.84,0.71,0.8,0.88,0
114230,0.88,0.77,0.99,0.96,0
114231,1.0,0.95,0.99,0.97,0
114232,0.6,0.66,0.66,0.64,0
114233,0.99,0.65,0.69,0.65,0
114234,0.92,0.96,0.95,0.96,0
114235,0.81,0.95,0.85,0.86,0
114236,0.99,0.93,0.88,0.99,0
114237,0.99,0.94,0.91,0.98,0
114238,0.96,0.81,0.9,0.92,0
114239,0.63,0.9,0.95,0.97,0
114240,0.76,0.82,0.97,0.93,0
114241,0.57,0.91,0.54,0.96,0
114242,0.89,0.86,0.96,0.89,0
114243,0.81,0.79,0.89,0.87,0
114244,0.98,0.97,0.97,0.88,0
114245,0.96,0.96,0.96,0.85,0
114246,0.96,0.81,0.98,0.99,0
114247,0.97,0.82,0.99,0.97,0
114248,0.99,0.88,0.77,0.98,0
114249,0.91,0.83,0.88,0.76,0
114250,0.97,0.95,0.95,0.98,0
114251,0.5,0.64,0.95,0.96,0
114252,0.97,0.98,0.81,1.0,0
114253,0.76,0.93,0.87,0.87,0
114254,0.85,0.53,0.58,0.53,0
114255,0.5,0.91,0.88,0.98,0
114256,0.83,0.94,0.97,0.95,0
114257,0.75,0.88,0.96,0.96,0
114258,0.75,0.91,0.9,0.91,0
114259,0.98,0.96,0.93,0.97,0
114260,0.77,0.98,0.48,0.51,0
114261,0.99,0.83,0.83,0.77,0
114262,0.63,0.76,0.87,0.74,0
114263,0.88,0.71,0.91,0.99,0
114264,0.84,0.71,0.95,0.92,0
114265,0.99,0.95,0.99,0.53,0
114266,0.55,0.69,0.69,0.7,0
114267,0.63,0.91,0.88,0.94,0
114268,0.96,0.74,0.94,0.96,0
114269,0.98,0.94,0.97,0.59,0
114270,0.88,0.85,0.99,0.99,0
114271,0.57,0.61,0.54,0.97,0
114272,0.58,0.97,0.98,0.91,0
114273,0.96,0.67,0.48,0.92,0
114274,0.98,0.94,1.0,0.67,0
114275,0.92,0.87,0.82,0.94,0
114276,0.62,0.92,0.91,0.97,0
114277,0.98,0.98,0.8,0.98,0
114278,0.96,0.85,0.98,0.95,0
114279,0.72,0.75,0.98,0.75,0
114280,0.72,0.95,0.88,0.76,0
114281,0.96,0.66,0.86,0.56,0
114282,0.93,0.88,0.89,0.88,0
114283,0.62,0.96,0.91,0.72,0
114284,0.97,0.93,0.79,0.9,0
114285,0.97,0.93,0.7,0.89,0
114286,0.78,0.71,0.93,0.87,0
114287,0.97,0.89,0.61,0.96,0
114288,0.97,0.86,0.86,0.88,0
114289,0.98,0.95,0.96,0.94,0
114290,0.91,0.96,0.73,0.99,0
114291,0.65,0.95,0.54,0.96,0
114292,0.99,0.92,0.87,0.87,0
114293,0.85,0.83,0.91,0.95,0
114294,0.66,0.92,0.98,0.94,0
114295,0.98,0.95,0.76,0.93,0
114296,0.97,0.89,0.97,0.91,0
114297,0.54,0.96,0.59,0.5,0
114298,0.54,0.9,0.94,0.97,0
114299,0.91,0.99,0.65,0.94,0
114300,0.94,0.59,0.61,0.59,0
114301,0.97,0.9,0.95,0.93,0
114302,0.81,0.85,0.98,0.66,0
114303,0.57,0.96,0.95,0.98,0
114304,0.96,0.89,1.0,0.98,0
114305,0.78,0.59,0.77,0.8,0
114306,0.93,0.95,0.55,0.98,0
114307,0.97,0.85,0.91,0.81,0
114308,0.84,0.96,0.81,0.94,0
114309,0.84,0.73,0.96,0.95,0
114310,0.71,0.99,0.55,0.99,0
114311,0.95,0.86,0.92,0.87,0
114312,0.99,0.91,0.99,0.94,0
114313,0.96,0.89,0.99,0.9,0
114314,0.93,0.82,0.99,0.98,0
114315,0.81,0.82,0.99,0.88,0
114316,0.86,0.97,0.97,0.99,0
114317,0.97,0.95,0.9,0.88,0
114318,0.78,0.77,0.96,0.78,0
114319,0.97,0.99,0.85,0.99,0
114320,0.99,0.82,0.96,0.88,0
114321,0.97,0.98,0.67,0.98,0
114322,0.83,0.89,0.94,0.87,0
114323,0.99,0.68,0.96,0.69,0
114324,0.75,0.96,0.97,0.53,0
114325,0.53,0.92,0.89,0.81,0
114326,0.8,0.9,0.89,0.91,0
114327,0.93,0.91,0.98,0.81,0
114328,1.0,0.77,0.65,0.62,0
114329,0.88,0.96,0.96,0.56,0
114330,0.96,0.51,0.52,0.95,0
114331,0.92,0.95,0.98,0.94,0
114332,0.61,0.93,0.96,0.96,0
114333,0.51,0.91,0.49,0.99,0
114334,0.77,0.76,0.9,0.86,0
114335,0.89,0.89,0.89,0.98,0
114336,0.78,0.82,0.99,0.95,0
114337,0.95,0.86,0.88,0.86,0
114338,0.84,0.91,0.84,0.84,0
114339,0.91,0.9,0.86,0.83,0
114340,0.68,0.73,0.94,0.76,0
114341,0.52,1.0,0.96,0.94,0
114342,0.99,0.88,0.96,1.0,0
114343,0.98,1.0,0.8,0.99,0
114344,0.88,0.68,0.95,0.95,0
114345,0.99,0.88,0.88,0.73,0
114346,0.93,0.99,0.84,0.99,0
114347,0.97,0.98,0.49,0.94,0
114348,0.93,0.85,0.86,0.88,0
114349,0.75,0.95,0.62,0.79,0
114350,0.85,0.92,0.94,0.83,0
114351,0.96,0.9,0.82,0.83,0
114352,0.95,0.96,0.7,0.71,0
114353,0.81,0.76,0.75,0.59,0
114354,0.88,0.81,0.67,0.94,0
114355,0.97,0.86,0.83,0.97,0
114356,0.55,0.46,0.44,0.57,0
114357,1.0,0.79,1.0,0.76,0
114358,0.98,0.71,0.8,0.99,0
114359,0.62,0.89,0.94,0.58,0
114360,0.92,0.93,0.54,0.99,0
114361,0.83,0.78,0.83,0.87,0
114362,0.89,0.86,0.94,0.8,0
114363,0.65,0.94,0.98,0.73,0
114364,0.99,0.99,0.94,0.55,0
114365,0.9,0.96,0.85,0.99,0
114366,0.98,0.92,0.97,0.89,0
114367,1.0,0.93,0.96,0.99,0
114368,0.93,0.57,0.6,0.92,0
114369,0.9,0.74,0.99,0.99,0
114370,0.91,0.98,0.98,0.98,0
114371,0.96,0.57,0.96,0.57,0
114372,0.82,0.98,1.0,0.68,0
114373,0.95,0.92,0.99,0.89,0
114374,0.83,0.83,0.95,0.92,0
114375,0.82,0.97,0.95,0.95,0
114376,0.98,0.97,0.89,0.91,0
114377,0.94,0.84,0.83,0.66,0
114378,0.97,0.94,0.85,0.9,0
114379,0.97,0.53,0.9,1.0,0
114380,0.95,0.61,0.88,0.96,0
114381,0.97,0.99,0.94,0.76,0
114382,0.91,0.7,0.94,0.87,0
114383,0.95,0.85,0.91,0.96,0
114384,0.93,0.79,0.79,0.93,0
114385,0.79,0.9,0.93,0.7,0
114386,0.74,0.94,0.62,0.97,0
114387,0.9,0.84,0.81,0.84,0
114388,0.84,0.9,0.96,0.94,0
114389,0.63,0.97,0.9,0.97,0
114390,0.95,0.97,0.68,1.0,0
114391,0.95,0.68,0.57,0.65,0
114392,0.8,0.94,0.86,0.86,0
114393,0.88,0.95,0.85,0.74,0
114394,0.51,0.93,0.95,0.93,0
114395,0.94,0.63,0.94,0.53,0
114396,0.94,0.97,0.92,0.52,0
114397,0.93,0.53,0.94,0.5,0
114398,0.79,0.96,0.94,0.96,0
114399,0.61,0.88,0.85,0.86,0
114400,0.83,0.94,0.91,0.73,0
114401,0.98,0.79,0.98,0.9,0
114402,0.91,0.92,0.91,0.89,0
114403,0.97,0.94,0.91,0.62,0
114404,0.75,1.0,1.0,0.97,0
114405,0.94,0.91,0.89,0.69,0
114406,0.77,0.94,0.99,0.64,0
114407,0.78,0.59,0.87,0.94,0
114408,0.88,0.51,0.96,0.85,0
114409,0.82,0.95,0.95,0.8,0
114410,0.73,0.93,0.7,0.68,0
114411,0.91,0.97,0.7,0.93,0
114412,0.74,0.89,0.79,0.88,0
114413,0.52,0.92,0.96,0.94,0
114414,1.0,1.0,1.0,0.91,0
114415,0.86,0.98,0.93,0.64,0
114416,0.94,0.85,0.97,0.85,0
114417,0.85,0.86,0.95,0.89,0
114418,0.92,0.78,0.73,0.86,0
114419,0.81,0.93,0.92,0.97,0
114420,0.98,0.82,1.0,1.0,0
114421,0.78,0.96,0.84,0.94,0
114422,0.98,1.0,0.75,0.98,0
114423,0.93,0.88,0.95,0.91,0
114424,0.95,0.85,0.96,0.89,0
114425,1.0,0.97,1.0,0.68,0
114426,0.65,0.92,1.0,0.9,0
114427,0.46,0.96,0.9,0.9,0
114428,0.95,0.81,0.94,1.0,0
114429,0.98,0.9,0.92,0.92,0
114430,1.0,0.96,0.96,0.98,0
114431,1.0,1.0,0.64,1.0,0
114432,0.9,0.92,0.56,0.96,0
114433,0.96,0.94,1.0,0.91,0
114434,1.0,0.9,1.0,0.96,0
114435,0.85,0.57,0.96,0.92,0
114436,0.72,1.0,0.88,0.68,0
114437,0.98,0.92,0.95,0.95,0
114438,0.92,0.8,0.92,0.53,0
114439,0.85,0.92,0.85,0.85,0
114440,0.81,0.88,0.85,0.9,0
114441,0.61,0.88,1.0,0.88,0
114442,0.93,0.84,0.77,0.91,0
114443,0.78,0.94,0.96,0.98,0
114444,0.94,1.0,1.0,0.79,0
114445,0.96,0.49,0.84,0.9,0
114446,0.95,0.8,0.97,0.63,0
114447,0.98,0.84,0.95,0.91,0
114448,0.97,0.98,0.59,0.85,0
114449,0.96,0.73,0.73,0.88,0
114450,0.98,0.92,0.85,0.67,0
114451,0.86,0.91,0.98,0.93,0
114452,0.96,0.8,0.96,0.92,0
114453,0.85,0.6,0.57,1.0,0
114454,0.98,0.9,0.62,0.93,0
114455,0.87,0.89,1.0,0.69,0
114456,0.89,0.62,0.98,0.67,0
114457,0.59,0.59,0.98,0.96,0
114458,0.87,0.94,1.0,0.98,0
114459,0.8,0.62,0.8,0.93,0
114460,0.95,0.84,0.95,0.86,0
114461,0.61,0.82,0.55,0.6,0
114462,1.0,0.91,0.76,1.0,0
114463,0.89,0.98,1.0,0.83,0
114464,0.98,0.94,0.87,0.98,0
114465,0.83,0.93,0.8,0.85,0
114466,0.68,0.93,0.72,0.69,0
114467,0.6,0.91,0.98,0.92,0
114468,0.94,0.96,0.98,0.96,0
114469,0.98,0.73,0.96,0.89,0
114470,0.96,0.96,1.0,0.93,0
114471,0.89,0.98,0.85,0.79,0
114472,0.64,0.43,0.8,0.5,0
114473,0.96,0.76,0.94,0.92,0
114474,0.96,0.8,0.78,0.93,0
114475,0.96,0.92,0.84,0.76,0
114476,0.56,0.54,0.94,0.94,0
114477,0.9,0.98,0.98,0.95,0
114478,0.96,0.8,0.67,0.96,0
114479,0.56,0.57,0.95,0.55,0
114480,0.87,0.62,0.94,0.91,0
114481,0.93,1.0,1.0,0.93,0
114482,0.92,0.98,1.0,1.0,0
114483,0.98,0.83,0.94,0.83,0
114484,0.89,1.0,0.68,0.98,0
114485,0.98,0.96,0.52,0.6,0
114486,0.85,0.9,0.75,0.85,0
114487,0.91,0.84,0.95,0.91,0
114488,0.93,0.91,0.8,0.86,0
114489,0.96,1.0,0.56,0.98,0
114490,0.65,0.77,0.86,0.67,0
114491,0.98,0.84,0.98,1.0,0
114492,0.57,0.9,0.9,1.0,0
114493,0.97,0.97,0.74,0.97,0
114494,0.58,0.93,0.81,0.72,0
114495,0.72,0.96,0.96,0.68,0
114496,0.72,0.54,0.44,0.86,0
114497,0.46,0.95,0.54,0.92,0
114498,0.77,0.98,0.74,0.98,0
114499,0.9,0.92,0.9,0.96,0
114500,0.93,0.88,1.0,1.0,0
114501,0.9,1.0,0.75,1.0,0
114502,0.88,0.88,0.86,0.88,0
114503,0.86,0.66,0.34,0.66,0
114504,0.8,0.98,0.9,0.98,0
114505,0.86,0.86,0.98,0.79,0
114506,0.98,0.95,1.0,0.92,0
114507,1.0,1.0,0.95,1.0,0
114508,0.95,0.92,0.97,0.87,0
114509,0.98,0.88,0.71,0.96,0
114510,0.99,0.58,0.62,1.0,0
114511,0.69,0.88,0.97,0.97,0
114512,0.64,0.9,0.92,0.95,0
114513,0.89,0.72,0.94,0.72,0
114514,1.0,0.54,0.96,0.98,0
114515,0.92,0.82,0.79,0.87,0
114516,0.95,0.92,0.62,0.97,0
114517,1.0,0.74,0.98,0.83,0
114518,0.73,1.0,1.0,0.93,0
114519,1.0,0.94,0.75,0.94,0
114520,1.0,0.91,0.98,0.91,0
114521,0.89,0.89,0.94,0.78,0
114522,0.92,0.6,1.0,0.95,0
114523,1.0,0.67,0.95,0.69,0
114524,0.98,0.91,0.84,0.84,0
114525,0.98,0.75,0.93,0.89,0
114526,0.92,0.87,0.85,0.95,0
114527,0.7,0.93,1.0,0.78,0
114528,0.85,0.93,0.98,0.88,0
114529,0.89,0.91,0.67,0.89,0
114530,0.92,0.97,0.92,0.97,0
114531,1.0,0.6,0.82,0.92,0
114532,0.92,1.0,0.53,1.0,0
114533,0.92,1.0,1.0,0.77,0
114534,0.76,0.79,0.74,0.82,0
114535,1.0,0.98,0.98,0.93,0
114536,0.93,1.0,0.83,0.86,0
114537,0.51,0.65,0.98,0.98,0
114538,1.0,0.67,0.97,0.88,0
114539,0.86,0.89,0.92,0.54,0
114540,0.88,0.57,0.83,0.88,0
114541,0.65,0.95,0.9,0.9,0
114542,0.84,0.58,0.93,0.98,0
114543,1.0,0.89,0.92,0.94,0
114544,0.95,0.92,0.89,0.92,0
114545,0.9,0.49,0.9,0.54,0
114546,0.93,0.55,0.98,0.6,0
114547,0.94,0.83,0.86,0.97,0
114548,0.84,0.84,0.84,0.97,0
114549,0.85,0.95,0.78,0.88,0
114550,0.58,0.92,0.92,0.92,0
114551,0.62,0.97,1.0,1.0,0
114552,0.95,0.92,0.92,0.79,0
114553,0.89,0.96,1.0,0.96,0
114554,1.0,0.53,0.97,0.92,0
114555,0.97,0.62,0.97,0.97,0
114556,0.95,1.0,0.82,0.82,0
114557,0.82,0.53,1.0,0.5,0
114558,0.68,0.88,1.0,0.91,0
114559,0.58,0.64,0.75,0.67,0
114560,0.63,0.97,0.97,0.6,0
114561,0.97,0.97,0.64,0.61,0
114562,0.43,0.92,0.53,0.86,0
114563,0.98,0.63,0.94,0.94,0
114564,0.89,0.91,0.89,0.71,0
114565,0.81,0.86,0.95,0.9,0
114566,1.0,0.81,0.91,0.97,0
114567,0.91,0.97,0.94,0.65,0
114568,0.83,0.72,0.92,0.72,0
114569,0.89,0.84,0.95,0.95,0
114570,0.97,0.51,0.95,0.56,0
114571,0.91,0.97,0.82,0.97,0
114572,0.97,0.74,0.82,0.65,0
114573,1.0,0.64,1.0,1.0,0
114574,0.84,0.78,0.91,0.91,0
114575,1.0,0.58,0.94,0.89,0
114576,0.68,0.75,1.0,1.0,0
114577,0.91,0.66,0.87,0.84,0
114578,1.0,0.97,0.94,0.91,0
114579,0.79,0.97,0.91,0.82,0
114580,0.83,0.89,0.43,0.69,0
114581,0.94,0.76,0.91,0.97,0
114582,1.0,0.98,0.91,0.87,0
114583,0.98,0.9,0.49,1.0,0
114584,1.0,0.97,0.94,0.91,0
114585,0.95,0.87,0.64,0.97,0
114586,1.0,0.89,0.97,0.79,0
114587,0.89,0.91,0.71,0.69,0
114588,0.93,0.57,0.89,1.0,0
114589,0.91,0.58,0.91,0.86,0
114590,0.65,0.61,0.77,0.84,0
114591,0.91,0.91,1.0,0.89,0
114592,1.0,1.0,0.91,0.97,0
114593,0.71,0.8,0.86,0.89,0
114594,0.85,0.97,0.76,0.67,0
114595,0.67,0.93,0.56,0.93,0
114596,1.0,0.88,0.85,0.82,0
114597,0.66,0.88,0.91,0.78,0
114598,0.89,0.9,0.89,0.93,0
114599,0.91,0.53,0.97,0.72,0
114600,1.0,0.9,0.86,0.93,0
114601,0.93,0.93,1.0,1.0,0
114602,1.0,0.97,0.76,0.97,0
114603,0.55,0.87,0.97,0.81,0
114604,0.98,0.98,1.0,0.7,0
114605,0.84,1.0,1.0,1.0,0
114606,0.93,0.86,0.86,0.93,0
114607,0.97,0.97,0.86,0.94,0
114608,0.92,0.92,0.77,1.0,0
114609,1.0,0.77,0.97,0.9,0
114610,0.56,0.56,0.94,0.94,0
114611,0.65,0.91,0.97,0.91,0
114612,0.81,0.72,0.95,0.91,0
114613,0.97,0.54,0.53,0.51,0
114614,0.9,0.87,0.93,0.87,0
114615,0.97,0.62,0.88,0.88,0
114616,0.97,0.76,0.82,0.71,0
114617,0.91,0.96,0.96,1.0,0
114618,0.93,0.67,1.0,0.73,0
114619,0.97,0.42,0.97,0.58,0
114620,0.61,0.98,0.46,0.93,0
114621,0.67,1.0,1.0,0.97,0
114622,0.82,0.89,0.84,0.97,0
114623,0.57,0.84,1.0,0.92,0
114624,0.99,0.8,0.76,0.6,0
114625,0.97,0.61,0.52,0.68,0
114626,0.88,0.96,0.96,1.0,0
114627,0.52,0.72,1.0,1.0,0
114628,0.97,0.87,0.9,0.87,0
114629,0.93,0.97,0.97,0.9,0
114630,1.0,1.0,0.93,0.93,0
114631,0.78,0.96,1.0,0.96,0
114632,0.81,0.74,0.93,0.81,0
114633,0.78,0.67,0.94,0.78,0
114634,1.0,0.89,1.0,0.79,0
114635,0.88,0.76,0.88,0.94,0
114636,0.52,0.88,0.64,0.97,0
114637,0.87,0.92,0.97,0.95,0
114638,0.9,0.92,0.65,0.98,0
114639,1.0,0.58,0.96,1.0,0
114640,0.86,0.96,0.96,0.96,0
114641,1.0,0.73,0.96,0.65,0
114642,0.65,0.65,0.65,0.94,0
114643,1.0,0.93,0.79,1.0,0
114644,1.0,0.96,0.64,0.84,0
114645,0.96,0.76,0.96,0.96,0
114646,0.96,0.7,0.93,0.89,0
114647,0.96,0.68,0.68,0.96,0
114648,0.88,1.0,1.0,0.84,0
114649,1.0,1.0,1.0,0.96,0
114650,0.96,0.83,0.88,0.88,0
114651,1.0,1.0,0.96,0.77,0
114652,1.0,1.0,0.76,1.0,0
114653,0.87,0.73,0.93,0.67,0
114654,0.93,0.83,1.0,0.93,0
114655,0.78,0.81,0.75,0.78,0
114656,1.0,0.82,1.0,0.79,0
114657,0.92,0.85,0.88,1.0,0
114658,0.96,0.77,0.96,1.0,0
114659,0.75,0.88,0.94,0.75,0
114660,0.93,0.59,0.78,1.0,0
114661,0.77,0.88,0.73,1.0,0
114662,0.74,0.89,0.81,0.63,0
114663,0.96,0.92,0.92,0.75,0
114664,0.72,0.69,0.69,1.0,0
114665,0.96,0.92,0.88,0.96,0
114666,0.52,0.55,0.55,0.48,0
114667,1.0,0.88,1.0,1.0,0
114668,1.0,0.92,0.88,1.0,0
114669,0.64,0.92,0.88,0.96,0
114670,0.96,0.63,0.96,1.0,0
114671,1.0,0.66,0.93,0.66,0
114672,0.84,0.63,0.84,0.95,0
114673,0.76,0.94,1.0,0.94,0
114674,1.0,0.62,1.0,1.0,0
114675,0.67,0.58,0.88,0.48,0
114676,0.92,0.96,0.88,0.84,0
114677,0.96,1.0,0.92,1.0,0
114678,1.0,0.96,0.96,0.87,0
114679,0.71,0.68,0.86,0.71,0
114680,1.0,1.0,0.69,1.0,0
114681,1.0,0.91,1.0,0.83,0
114682,0.7,0.87,0.65,0.61,0
114683,1.0,0.96,0.85,0.85,0
114684,0.93,0.9,0.87,0.87,0
114685,0.61,0.96,1.0,0.78,0
114686,0.59,0.56,1.0,0.44,0
114687,0.95,0.9,0.81,0.86,0
114688,1.0,1.0,0.81,1.0,0
114689,0.91,0.96,0.96,0.96,0
114690,1.0,0.91,0.86,1.0,0
114691,0.59,0.95,1.0,0.86,0
114692,0.72,0.88,0.52,0.8,0
114693,0.85,0.96,0.96,0.96,0
114694,1.0,0.88,1.0,1.0,0
114695,0.96,0.91,0.91,0.65,0
114696,1.0,0.95,0.91,1.0,0
114697,0.98,0.57,0.89,0.98,0
114698,0.92,0.62,0.97,0.92,0
